subjID,trial_type,object1,object2,response,correct_object,correct,exp,response_object,object1_info,object2_info,trial_subset1,trial_subset2,response_info
374,4,DF5,Dv5,2,Dv5,TRUE,1,Dv5,single-foil,single,4,4.3,single
374,1,A12,A15,2,NA,FALSE,1,A15,related,prac,1.1,1.3,prac
374,6,Dv2,B23,1,NA,FALSE,1,Dv2,single,long,6.1,0,single
374,6,BF27,B212,2,B212,TRUE,1,B212,long-foil,long,6.2,0,long
374,3,A24,B24,1,NA,FALSE,1,A24,prac,baseline,3.1,0,prac
374,1,A23,A28,1,NA,FALSE,1,A23,A-start,A-end,1.2,0,A-start
374,2,C22,B22,2,NA,FALSE,1,B22,short-list,long-list,2.3,0,long-list
374,6,Dv6,B16,1,NA,FALSE,1,Dv6,single,long,6.1,0,single
374,2,B213,C23,1,NA,FALSE,1,B213,long-list,short-list,2.3,0,long-list
374,2,C21,CF21,1,C21,TRUE,1,C21,short,short-foil,2.2,2.7,short
374,6,BF18,B19,1,B19,FALSE,1,BF18,long-foil,long,6.2,0,long-foil
374,6,BF23,B28,1,B28,FALSE,1,BF23,long-foil,long,6.2,0,long-foil
374,2,C14,CF12,2,C14,FALSE,1,CF12,short,short-foil,2.2,2.8,short-foil
374,4,Dv1,DF1,1,Dv1,TRUE,1,Dv1,single,single-foil,4,4.1,single
374,1,A19,A16,2,NA,FALSE,1,A16,related,prac,1.1,1.4,prac
375,5,XF1,Xv1,1,Xv1,FALSE,1,XF1,buffer-foil,buffer,5,0,buffer-foil
375,5,Xv2,XF2,2,Xv2,FALSE,1,XF2,buffer,buffer-foil,5,0,buffer-foil
375,5,XF3,Xv3,1,Xv3,FALSE,1,XF3,buffer-foil,buffer,5,0,buffer-foil
375,5,Xv4,XF4,1,Xv4,TRUE,1,Xv4,buffer,buffer-foil,5,0,buffer
375,5,XF5,Xv5,1,Xv5,FALSE,1,XF5,buffer-foil,buffer,5,0,buffer-foil
375,1,A15,A12,1,NA,FALSE,1,A15,prac,related,1.1,1.3,prac
375,6,B16,Dv6,1,NA,FALSE,1,B16,long,single,6.1,0,long
375,2,C12,B12,1,NA,FALSE,1,C12,short-list,long-list,2.3,0,short-list
375,3,A25,B25,1,NA,FALSE,1,A25,prac,baseline,3.1,0,prac
375,3,A210,B112,1,NA,FALSE,1,A210,related,baseline,3.2,0,related
375,6,B15,BF17,1,B15,TRUE,1,B15,long,long-foil,6.2,0,long
375,3,B24,A24,1,NA,FALSE,1,B24,baseline,prac,3.1,0,baseline
375,2,BF21,CF23,1,NA,FALSE,1,BF21,long-foil,short-foil,2.4,0,long-foil
375,6,BF23,B28,2,B28,TRUE,1,B28,long-foil,long,6.2,0,long
375,4,Dv9,DF9,1,Dv9,TRUE,1,Dv9,single,single-foil,4,4.5,single
375,3,A21,B13,2,NA,FALSE,1,B13,related,baseline,3.3,0,baseline
375,4,Dv10,DF10,1,Dv10,TRUE,1,Dv10,single,single-foil,4,4.6,single
375,2,B22,C22,2,NA,FALSE,1,C22,long-list,short-list,2.3,0,short-list
375,4,Dv3,DF3,1,Dv3,TRUE,1,Dv3,single,single-foil,4,4.2,single
375,1,A18,A13,1,NA,FALSE,1,A18,A-end,A-start,1.2,0,A-end
375,6,BF16,B110,1,B110,FALSE,1,BF16,long-foil,long,6.2,0,long-foil
375,6,B211,BF26,2,B211,FALSE,1,BF26,long,long-foil,6.2,0,long-foil
375,2,BF12,B114,2,B114,TRUE,1,B114,long-foil,long,2.1,2.6,long
375,3,B26,A17,2,NA,FALSE,1,A17,baseline,prac,3.1,0,prac
375,2,CF21,C21,1,C21,FALSE,1,CF21,short-foil,short,2.2,2.7,short-foil
375,4,Dv1,DF1,2,Dv1,FALSE,1,DF1,single,single-foil,4,4.1,single-foil
375,1,A16,A19,1,NA,FALSE,1,A16,prac,related,1.1,1.4,prac
375,2,CF14,BF14,2,NA,FALSE,1,BF14,short-foil,long-foil,2.4,0,long-foil
375,6,B210,BF24,1,B210,TRUE,1,B210,long,long-foil,6.2,0,long
375,6,B23,Dv2,2,NA,FALSE,1,Dv2,long,single,6.1,0,single
375,1,A28,A23,1,NA,FALSE,1,A28,A-end,A-start,1.2,0,A-end
375,2,C14,CF12,1,C14,TRUE,1,C14,short,short-foil,2.2,2.8,short
375,2,C24,CF22,1,C24,TRUE,1,C24,short,short-foil,2.2,2.8,short
375,2,CF24,BF22,1,NA,FALSE,1,CF24,short-foil,long-foil,2.4,0,short-foil
375,2,CF11,C11,2,C11,TRUE,1,C11,short-foil,short,2.2,2.7,short
375,4,Dv5,DF5,1,Dv5,TRUE,1,Dv5,single,single-foil,4,4.3,single
375,4,DF7,Dv7,2,Dv7,TRUE,1,Dv7,single-foil,single,4,4.4,single
375,6,BF15,B17,1,B17,FALSE,1,BF15,long-foil,long,6.2,0,long-foil
375,2,B11,BF11,2,B11,FALSE,1,BF11,long,long-foil,2.1,2.5,long-foil
375,6,B212,BF27,1,B212,TRUE,1,B212,long,long-foil,6.2,0,long
375,6,B18,Dv8,2,NA,FALSE,1,Dv8,long,single,6.1,0,single
375,3,A11,B21,2,NA,FALSE,1,B21,related,baseline,3.3,0,baseline
375,6,B29,BF25,1,B29,TRUE,1,B29,long,long-foil,6.2,0,long
375,2,B213,C23,2,NA,FALSE,1,C23,long-list,short-list,2.3,0,short-list
375,1,A29,A22,1,NA,FALSE,1,A29,A-end,A-start,1.2,0,A-end
375,3,B214,A110,2,NA,FALSE,1,A110,baseline,related,3.2,0,related
375,6,BF19,B111,2,B111,TRUE,1,B111,long-foil,long,6.2,0,long
375,2,B113,C13,1,NA,FALSE,1,B113,long-list,short-list,2.3,0,long-list
375,2,BF13,CF13,1,NA,FALSE,1,BF13,long-foil,short-foil,2.4,0,long-foil
375,3,B27,A27,2,NA,FALSE,1,A27,baseline,prac,3.1,0,prac
375,6,Dv4,B14,1,NA,FALSE,1,Dv4,single,long,6.1,0,single
375,6,BF18,B19,1,B19,FALSE,1,BF18,long-foil,long,6.2,0,long-foil
376,5,XF1,Xv1,2,Xv1,TRUE,1,Xv1,buffer-foil,buffer,5,0,buffer
376,5,Xv2,XF2,1,Xv2,TRUE,1,Xv2,buffer,buffer-foil,5,0,buffer
376,5,Xv3,XF3,1,Xv3,TRUE,1,Xv3,buffer,buffer-foil,5,0,buffer
376,5,Xv4,XF4,1,Xv4,TRUE,1,Xv4,buffer,buffer-foil,5,0,buffer
376,5,XF5,Xv5,2,Xv5,TRUE,1,Xv5,buffer-foil,buffer,5,0,buffer
376,3,B214,A110,1,NA,FALSE,1,B214,baseline,related,3.2,0,baseline
376,6,B210,BF24,1,B210,TRUE,1,B210,long,long-foil,6.2,0,long
376,6,Dv8,B18,1,NA,FALSE,1,Dv8,single,long,6.1,0,single
376,2,B114,BF12,1,B114,TRUE,1,B114,long,long-foil,2.1,2.6,long
376,6,B17,BF15,1,B17,TRUE,1,B17,long,long-foil,6.2,0,long
376,3,A21,B13,1,NA,FALSE,1,A21,related,baseline,3.3,0,related
376,6,BF26,B211,2,B211,TRUE,1,B211,long-foil,long,6.2,0,long
376,3,B25,A25,1,NA,FALSE,1,B25,baseline,prac,3.1,0,baseline
376,4,Dv3,DF3,1,Dv3,TRUE,1,Dv3,single,single-foil,4,4.2,single
376,2,BF14,CF14,2,NA,FALSE,1,CF14,long-foil,short-foil,2.4,0,short-foil
376,6,BF16,B110,2,B110,TRUE,1,B110,long-foil,long,6.2,0,long
376,3,B26,A17,1,NA,FALSE,1,B26,baseline,prac,3.1,0,baseline
376,6,BF19,B111,1,B111,FALSE,1,BF19,long-foil,long,6.2,0,long-foil
376,2,CF22,C24,1,C24,FALSE,1,CF22,short-foil,short,2.2,2.8,short-foil
376,2,B11,BF11,1,B11,TRUE,1,B11,long,long-foil,2.1,2.5,long
376,2,CF24,BF22,1,NA,FALSE,1,CF24,short-foil,long-foil,2.4,0,short-foil
376,4,Dv9,DF9,1,Dv9,TRUE,1,Dv9,single,single-foil,4,4.5,single
376,2,B113,C13,1,NA,FALSE,1,B113,long-list,short-list,2.3,0,long-list
376,6,BF17,B15,2,B15,TRUE,1,B15,long-foil,long,6.2,0,long
376,3,B27,A27,2,NA,FALSE,1,A27,baseline,prac,3.1,0,prac
376,3,A11,B21,1,NA,FALSE,1,A11,related,baseline,3.3,0,related
376,3,B112,A210,2,NA,FALSE,1,A210,baseline,related,3.2,0,related
376,1,A29,A22,1,NA,FALSE,1,A29,A-end,A-start,1.2,0,A-end
376,4,Dv7,DF7,1,Dv7,TRUE,1,Dv7,single,single-foil,4,4.4,single
376,2,C12,B12,1,NA,FALSE,1,C12,short-list,long-list,2.3,0,short-list
376,6,B14,Dv4,1,NA,FALSE,1,B14,long,single,6.1,0,long
376,2,BF13,CF13,2,NA,FALSE,1,CF13,long-foil,short-foil,2.4,0,short-foil
376,2,CF11,C11,1,C11,FALSE,1,CF11,short-foil,short,2.2,2.7,short-foil
376,1,A18,A13,1,NA,FALSE,1,A18,A-end,A-start,1.2,0,A-end
376,6,BF25,B29,2,B29,TRUE,1,B29,long-foil,long,6.2,0,long
376,2,BF21,CF23,2,NA,FALSE,1,CF23,long-foil,short-foil,2.4,0,short-foil
376,4,DF10,Dv10,2,Dv10,TRUE,1,Dv10,single-foil,single,4,4.6,single
376,4,DF5,Dv5,1,Dv5,FALSE,1,DF5,single-foil,single,4,4.3,single-foil
376,1,A12,A15,2,NA,FALSE,1,A15,related,prac,1.1,1.3,prac
376,6,Dv2,B23,1,NA,FALSE,1,Dv2,single,long,6.1,0,single
376,6,BF27,B212,2,B212,TRUE,1,B212,long-foil,long,6.2,0,long
376,3,A24,B24,1,NA,FALSE,1,A24,prac,baseline,3.1,0,prac
376,1,A23,A28,1,NA,FALSE,1,A23,A-start,A-end,1.2,0,A-start
376,2,C22,B22,2,NA,FALSE,1,B22,short-list,long-list,2.3,0,long-list
376,6,Dv6,B16,2,NA,FALSE,1,B16,single,long,6.1,0,long
376,2,B213,C23,2,NA,FALSE,1,C23,long-list,short-list,2.3,0,short-list
376,2,C21,CF21,2,C21,FALSE,1,CF21,short,short-foil,2.2,2.7,short-foil
376,6,BF18,B19,1,B19,FALSE,1,BF18,long-foil,long,6.2,0,long-foil
376,6,BF23,B28,2,B28,TRUE,1,B28,long-foil,long,6.2,0,long
376,2,C14,CF12,1,C14,TRUE,1,C14,short,short-foil,2.2,2.8,short
376,4,Dv1,DF1,2,Dv1,FALSE,1,DF1,single,single-foil,4,4.1,single-foil
376,1,A19,A16,1,NA,FALSE,1,A19,related,prac,1.1,1.4,related
377,5,XF1,Xv1,1,Xv1,FALSE,1,XF1,buffer-foil,buffer,5,0,buffer-foil
377,5,XF2,Xv2,2,Xv2,TRUE,1,Xv2,buffer-foil,buffer,5,0,buffer
377,5,Xv3,XF3,1,Xv3,TRUE,1,Xv3,buffer,buffer-foil,5,0,buffer
377,5,Xv4,XF4,1,Xv4,TRUE,1,Xv4,buffer,buffer-foil,5,0,buffer
377,5,Xv5,XF5,2,Xv5,FALSE,1,XF5,buffer,buffer-foil,5,0,buffer-foil
377,6,BF17,B15,1,B15,FALSE,1,BF17,long-foil,long,6.2,0,long-foil
377,2,B11,BF11,1,B11,TRUE,1,B11,long,long-foil,2.1,2.5,long
377,2,C21,CF21,2,C21,FALSE,1,CF21,short,short-foil,2.2,2.7,short-foil
377,3,B26,A17,1,NA,FALSE,1,B26,baseline,prac,3.1,0,baseline
377,2,CF23,BF21,2,NA,FALSE,1,BF21,short-foil,long-foil,2.4,0,long-foil
377,2,C14,CF12,1,C14,TRUE,1,C14,short,short-foil,2.2,2.8,short
377,6,Dv2,B23,1,NA,FALSE,1,Dv2,single,long,6.1,0,single
377,6,BF23,B28,1,B28,FALSE,1,BF23,long-foil,long,6.2,0,long-foil
377,3,A210,B112,2,NA,FALSE,1,B112,related,baseline,3.2,0,baseline
377,3,A27,B27,1,NA,FALSE,1,A27,prac,baseline,3.1,0,prac
377,6,BF19,B111,1,B111,FALSE,1,BF19,long-foil,long,6.2,0,long-foil
377,1,A12,A15,2,NA,FALSE,1,A15,related,prac,1.1,1.3,prac
377,1,A23,A28,2,NA,FALSE,1,A28,A-start,A-end,1.2,0,A-end
377,6,BF16,B110,2,B110,TRUE,1,B110,long-foil,long,6.2,0,long
377,2,BF13,CF13,2,NA,FALSE,1,CF13,long-foil,short-foil,2.4,0,short-foil
377,6,Dv4,B14,1,NA,FALSE,1,Dv4,single,long,6.1,0,single
377,6,BF26,B211,1,B211,FALSE,1,BF26,long-foil,long,6.2,0,long-foil
377,4,DF1,Dv1,2,Dv1,TRUE,1,Dv1,single-foil,single,4,4.1,single
377,6,B16,Dv6,2,NA,FALSE,1,Dv6,long,single,6.1,0,single
377,1,A22,A29,1,NA,FALSE,1,A22,A-start,A-end,1.2,0,A-start
377,3,A110,B214,2,NA,FALSE,1,B214,related,baseline,3.2,0,baseline
377,2,B12,C12,1,NA,FALSE,1,B12,long-list,short-list,2.3,0,long-list
377,6,BF15,B17,2,B17,TRUE,1,B17,long-foil,long,6.2,0,long
377,2,CF14,BF14,2,NA,FALSE,1,BF14,short-foil,long-foil,2.4,0,long-foil
377,6,BF25,B29,2,B29,TRUE,1,B29,long-foil,long,6.2,0,long
377,6,B19,BF18,1,B19,TRUE,1,B19,long,long-foil,6.2,0,long
377,2,BF22,CF24,1,NA,FALSE,1,BF22,long-foil,short-foil,2.4,0,long-foil
377,3,A24,B24,1,NA,FALSE,1,A24,prac,baseline,3.1,0,prac
377,4,DF9,Dv9,2,Dv9,TRUE,1,Dv9,single-foil,single,4,4.5,single
377,2,CF11,C11,2,C11,TRUE,1,C11,short-foil,short,2.2,2.7,short
377,3,B25,A25,2,NA,FALSE,1,A25,baseline,prac,3.1,0,prac
377,2,B114,BF12,1,B114,TRUE,1,B114,long,long-foil,2.1,2.6,long
377,4,DF7,Dv7,2,Dv7,TRUE,1,Dv7,single-foil,single,4,4.4,single
377,4,Dv5,DF5,1,Dv5,TRUE,1,Dv5,single,single-foil,4,4.3,single
377,6,B210,BF24,2,B210,FALSE,1,BF24,long,long-foil,6.2,0,long-foil
377,2,C24,CF22,1,C24,TRUE,1,C24,short,short-foil,2.2,2.8,short
377,1,A16,A19,2,NA,FALSE,1,A19,prac,related,1.1,1.4,related
377,1,A18,A13,1,NA,FALSE,1,A18,A-end,A-start,1.2,0,A-end
377,3,B13,A21,1,NA,FALSE,1,B13,baseline,related,3.3,0,baseline
377,4,Dv10,DF10,1,Dv10,TRUE,1,Dv10,single,single-foil,4,4.6,single
377,2,B22,C22,1,NA,FALSE,1,B22,long-list,short-list,2.3,0,long-list
377,2,B113,C13,1,NA,FALSE,1,B113,long-list,short-list,2.3,0,long-list
377,6,B212,BF27,1,B212,TRUE,1,B212,long,long-foil,6.2,0,long
377,2,B213,C23,2,NA,FALSE,1,C23,long-list,short-list,2.3,0,short-list
377,3,B21,A11,2,NA,FALSE,1,A11,baseline,related,3.3,0,related
377,4,Dv3,DF3,2,Dv3,FALSE,1,DF3,single,single-foil,4,4.2,single-foil
377,6,B18,Dv8,1,NA,FALSE,1,B18,long,single,6.1,0,long
378,5,Xv1,XF1,1,Xv1,TRUE,1,Xv1,buffer,buffer-foil,5,0,buffer
378,5,Xv2,XF2,1,Xv2,TRUE,1,Xv2,buffer,buffer-foil,5,0,buffer
378,5,XF3,Xv3,2,Xv3,TRUE,1,Xv3,buffer-foil,buffer,5,0,buffer
378,5,Xv4,XF4,1,Xv4,TRUE,1,Xv4,buffer,buffer-foil,5,0,buffer
378,5,Xv5,XF5,1,Xv5,TRUE,1,Xv5,buffer,buffer-foil,5,0,buffer
378,3,B26,A17,1,NA,FALSE,1,B26,baseline,prac,3.1,0,baseline
378,6,B19,BF18,1,B19,TRUE,1,B19,long,long-foil,6.2,0,long
378,2,CF21,C21,2,C21,TRUE,1,C21,short-foil,short,2.2,2.7,short
378,6,B14,Dv4,1,NA,FALSE,1,B14,long,single,6.1,0,long
378,3,B21,A11,2,NA,FALSE,1,A11,baseline,related,3.3,0,related
378,6,BF25,B29,1,B29,FALSE,1,BF25,long-foil,long,6.2,0,long-foil
378,3,B27,A27,1,NA,FALSE,1,B27,baseline,prac,3.1,0,baseline
378,6,B15,BF17,2,B15,FALSE,1,BF17,long,long-foil,6.2,0,long-foil
378,6,B210,BF24,1,B210,TRUE,1,B210,long,long-foil,6.2,0,long
378,1,A12,A15,2,NA,FALSE,1,A15,related,prac,1.1,1.3,prac
378,4,Dv1,DF1,1,Dv1,TRUE,1,Dv1,single,single-foil,4,4.1,single
378,3,B25,A25,1,NA,FALSE,1,B25,baseline,prac,3.1,0,baseline
378,2,CF14,BF14,2,NA,FALSE,1,BF14,short-foil,long-foil,2.4,0,long-foil
378,6,Dv6,B16,1,NA,FALSE,1,Dv6,single,long,6.1,0,single
378,3,B24,A24,2,NA,FALSE,1,A24,baseline,prac,3.1,0,prac
378,4,DF10,Dv10,2,Dv10,TRUE,1,Dv10,single-foil,single,4,4.6,single
378,2,C12,B12,1,NA,FALSE,1,C12,short-list,long-list,2.3,0,short-list
378,6,BF16,B110,2,B110,TRUE,1,B110,long-foil,long,6.2,0,long
378,6,BF23,B28,2,B28,TRUE,1,B28,long-foil,long,6.2,0,long
378,2,CF13,BF13,2,NA,FALSE,1,BF13,short-foil,long-foil,2.4,0,long-foil
378,4,Dv9,DF9,1,Dv9,TRUE,1,Dv9,single,single-foil,4,4.5,single
378,1,A23,A28,1,NA,FALSE,1,A23,A-start,A-end,1.2,0,A-start
378,2,B22,C22,1,NA,FALSE,1,B22,long-list,short-list,2.3,0,long-list
378,3,A110,B214,1,NA,FALSE,1,A110,related,baseline,3.2,0,related
378,2,C23,B213,2,NA,FALSE,1,B213,short-list,long-list,2.3,0,long-list
378,1,A19,A16,2,NA,FALSE,1,A16,related,prac,1.1,1.4,prac
378,2,CF12,C14,2,C14,TRUE,1,C14,short-foil,short,2.2,2.8,short
378,2,CF24,BF22,2,NA,FALSE,1,BF22,short-foil,long-foil,2.4,0,long-foil
378,6,BF26,B211,2,B211,TRUE,1,B211,long-foil,long,6.2,0,long
378,3,B13,A21,1,NA,FALSE,1,B13,baseline,related,3.3,0,baseline
378,2,B11,BF11,1,B11,TRUE,1,B11,long,long-foil,2.1,2.5,long
378,4,DF7,Dv7,2,Dv7,TRUE,1,Dv7,single-foil,single,4,4.4,single
378,2,BF12,B114,2,B114,TRUE,1,B114,long-foil,long,2.1,2.6,long
378,1,A22,A29,1,NA,FALSE,1,A22,A-start,A-end,1.2,0,A-start
378,2,C24,CF22,1,C24,TRUE,1,C24,short,short-foil,2.2,2.8,short
378,4,DF3,Dv3,2,Dv3,TRUE,1,Dv3,single-foil,single,4,4.2,single
378,1,A18,A13,2,NA,FALSE,1,A13,A-end,A-start,1.2,0,A-start
378,6,BF19,B111,1,B111,FALSE,1,BF19,long-foil,long,6.2,0,long-foil
378,4,DF5,Dv5,2,Dv5,TRUE,1,Dv5,single-foil,single,4,4.3,single
378,6,B18,Dv8,2,NA,FALSE,1,Dv8,long,single,6.1,0,single
378,6,B17,BF15,1,B17,TRUE,1,B17,long,long-foil,6.2,0,long
378,3,B112,A210,2,NA,FALSE,1,A210,baseline,related,3.2,0,related
378,2,C13,B113,1,NA,FALSE,1,C13,short-list,long-list,2.3,0,short-list
378,6,Dv2,B23,1,NA,FALSE,1,Dv2,single,long,6.1,0,single
378,2,C11,CF11,1,C11,TRUE,1,C11,short,short-foil,2.2,2.7,short
378,6,BF27,B212,2,B212,TRUE,1,B212,long-foil,long,6.2,0,long
378,2,CF23,BF21,2,NA,FALSE,1,BF21,short-foil,long-foil,2.4,0,long-foil
379,5,Xv1,XF1,1,Xv1,TRUE,1,Xv1,buffer,buffer-foil,5,0,buffer
379,5,Xv2,XF2,1,Xv2,TRUE,1,Xv2,buffer,buffer-foil,5,0,buffer
379,5,XF3,Xv3,2,Xv3,TRUE,1,Xv3,buffer-foil,buffer,5,0,buffer
379,5,Xv4,XF4,1,Xv4,TRUE,1,Xv4,buffer,buffer-foil,5,0,buffer
379,5,Xv5,XF5,1,Xv5,TRUE,1,Xv5,buffer,buffer-foil,5,0,buffer
379,3,B26,A17,2,NA,FALSE,1,A17,baseline,prac,3.1,0,prac
379,6,B19,BF18,2,B19,FALSE,1,BF18,long,long-foil,6.2,0,long-foil
379,2,CF21,C21,2,C21,TRUE,1,C21,short-foil,short,2.2,2.7,short
379,6,B14,Dv4,2,NA,FALSE,1,Dv4,long,single,6.1,0,single
379,3,B21,A11,2,NA,FALSE,1,A11,baseline,related,3.3,0,related
379,6,BF25,B29,2,B29,TRUE,1,B29,long-foil,long,6.2,0,long
379,3,B27,A27,2,NA,FALSE,1,A27,baseline,prac,3.1,0,prac
379,6,B15,BF17,1,B15,TRUE,1,B15,long,long-foil,6.2,0,long
379,6,B210,BF24,1,B210,TRUE,1,B210,long,long-foil,6.2,0,long
379,1,A12,A15,2,NA,FALSE,1,A15,related,prac,1.1,1.3,prac
379,4,Dv1,DF1,1,Dv1,TRUE,1,Dv1,single,single-foil,4,4.1,single
379,3,B25,A25,2,NA,FALSE,1,A25,baseline,prac,3.1,0,prac
379,2,CF14,BF14,2,NA,FALSE,1,BF14,short-foil,long-foil,2.4,0,long-foil
379,6,Dv6,B16,1,NA,FALSE,1,Dv6,single,long,6.1,0,single
379,3,B24,A24,1,NA,FALSE,1,B24,baseline,prac,3.1,0,baseline
379,4,DF10,Dv10,2,Dv10,TRUE,1,Dv10,single-foil,single,4,4.6,single
379,2,C12,B12,1,NA,FALSE,1,C12,short-list,long-list,2.3,0,short-list
379,6,BF16,B110,1,B110,FALSE,1,BF16,long-foil,long,6.2,0,long-foil
379,6,BF23,B28,2,B28,TRUE,1,B28,long-foil,long,6.2,0,long
379,2,CF13,BF13,2,NA,FALSE,1,BF13,short-foil,long-foil,2.4,0,long-foil
379,4,Dv9,DF9,1,Dv9,TRUE,1,Dv9,single,single-foil,4,4.5,single
379,1,A23,A28,1,NA,FALSE,1,A23,A-start,A-end,1.2,0,A-start
379,2,B22,C22,2,NA,FALSE,1,C22,long-list,short-list,2.3,0,short-list
379,3,A110,B214,1,NA,FALSE,1,A110,related,baseline,3.2,0,related
379,2,C23,B213,1,NA,FALSE,1,C23,short-list,long-list,2.3,0,short-list
379,1,A19,A16,2,NA,FALSE,1,A16,related,prac,1.1,1.4,prac
379,2,CF12,C14,2,C14,TRUE,1,C14,short-foil,short,2.2,2.8,short
379,2,CF24,BF22,2,NA,FALSE,1,BF22,short-foil,long-foil,2.4,0,long-foil
379,6,BF26,B211,2,B211,TRUE,1,B211,long-foil,long,6.2,0,long
379,3,B13,A21,1,NA,FALSE,1,B13,baseline,related,3.3,0,baseline
379,2,B11,BF11,1,B11,TRUE,1,B11,long,long-foil,2.1,2.5,long
379,4,DF7,Dv7,2,Dv7,TRUE,1,Dv7,single-foil,single,4,4.4,single
379,2,BF12,B114,2,B114,TRUE,1,B114,long-foil,long,2.1,2.6,long
379,1,A22,A29,1,NA,FALSE,1,A22,A-start,A-end,1.2,0,A-start
379,2,C24,CF22,1,C24,TRUE,1,C24,short,short-foil,2.2,2.8,short
379,4,DF3,Dv3,2,Dv3,TRUE,1,Dv3,single-foil,single,4,4.2,single
379,1,A18,A13,1,NA,FALSE,1,A18,A-end,A-start,1.2,0,A-end
379,6,BF19,B111,1,B111,FALSE,1,BF19,long-foil,long,6.2,0,long-foil
379,4,DF5,Dv5,2,Dv5,TRUE,1,Dv5,single-foil,single,4,4.3,single
379,6,B18,Dv8,2,NA,FALSE,1,Dv8,long,single,6.1,0,single
379,6,B17,BF15,1,B17,TRUE,1,B17,long,long-foil,6.2,0,long
379,3,B112,A210,2,NA,FALSE,1,A210,baseline,related,3.2,0,related
379,2,C13,B113,1,NA,FALSE,1,C13,short-list,long-list,2.3,0,short-list
379,6,Dv2,B23,1,NA,FALSE,1,Dv2,single,long,6.1,0,single
379,2,C11,CF11,2,C11,FALSE,1,CF11,short,short-foil,2.2,2.7,short-foil
379,6,BF27,B212,2,B212,TRUE,1,B212,long-foil,long,6.2,0,long
379,2,CF23,BF21,2,NA,FALSE,1,BF21,short-foil,long-foil,2.4,0,long-foil
380,5,XF1,Xv1,2,Xv1,TRUE,1,Xv1,buffer-foil,buffer,5,0,buffer
380,5,Xv2,XF2,1,Xv2,TRUE,1,Xv2,buffer,buffer-foil,5,0,buffer
380,5,XF3,Xv3,2,Xv3,TRUE,1,Xv3,buffer-foil,buffer,5,0,buffer
380,5,Xv4,XF4,1,Xv4,TRUE,1,Xv4,buffer,buffer-foil,5,0,buffer
380,5,XF5,Xv5,2,Xv5,TRUE,1,Xv5,buffer-foil,buffer,5,0,buffer
380,6,B18,Dv8,2,NA,FALSE,1,Dv8,long,single,6.1,0,single
380,6,B28,BF23,1,B28,TRUE,1,B28,long,long-foil,6.2,0,long
380,2,CF23,BF21,1,NA,FALSE,1,CF23,short-foil,long-foil,2.4,0,short-foil
380,4,DF3,Dv3,2,Dv3,TRUE,1,Dv3,single-foil,single,4,4.2,single
380,2,CF12,C14,2,C14,TRUE,1,C14,short-foil,short,2.2,2.8,short
380,6,BF27,B212,2,B212,TRUE,1,B212,long-foil,long,6.2,0,long
380,4,Dv1,DF1,1,Dv1,TRUE,1,Dv1,single,single-foil,4,4.1,single
380,3,B24,A24,1,NA,FALSE,1,B24,baseline,prac,3.1,0,baseline
380,4,Dv5,DF5,2,Dv5,FALSE,1,DF5,single,single-foil,4,4.3,single-foil
380,6,B29,BF25,1,B29,TRUE,1,B29,long,long-foil,6.2,0,long
380,6,B17,BF15,1,B17,TRUE,1,B17,long,long-foil,6.2,0,long
380,6,Dv4,B14,2,NA,FALSE,1,B14,single,long,6.1,0,long
380,2,CF13,BF13,1,NA,FALSE,1,CF13,short-foil,long-foil,2.4,0,short-foil
380,6,B110,BF16,1,B110,TRUE,1,B110,long,long-foil,6.2,0,long
380,4,Dv10,DF10,1,Dv10,TRUE,1,Dv10,single,single-foil,4,4.6,single
380,1,A28,A23,2,NA,FALSE,1,A23,A-end,A-start,1.2,0,A-start
380,4,Dv7,DF7,1,Dv7,TRUE,1,Dv7,single,single-foil,4,4.4,single
380,2,BF11,B11,1,B11,FALSE,1,BF11,long-foil,long,2.1,2.5,long-foil
380,2,C21,CF21,2,C21,FALSE,1,CF21,short,short-foil,2.2,2.7,short-foil
380,6,BF18,B19,1,B19,FALSE,1,BF18,long-foil,long,6.2,0,long-foil
380,3,B13,A21,1,NA,FALSE,1,B13,baseline,related,3.3,0,baseline
380,3,B26,A17,2,NA,FALSE,1,A17,baseline,prac,3.1,0,prac
380,2,B213,C23,2,NA,FALSE,1,C23,long-list,short-list,2.3,0,short-list
380,3,A27,B27,2,NA,FALSE,1,B27,prac,baseline,3.1,0,baseline
380,2,C24,CF22,1,C24,TRUE,1,C24,short,short-foil,2.2,2.8,short
380,2,B113,C13,2,NA,FALSE,1,C13,long-list,short-list,2.3,0,short-list
380,1,A29,A22,2,NA,FALSE,1,A22,A-end,A-start,1.2,0,A-start
380,3,B112,A210,2,NA,FALSE,1,A210,baseline,related,3.2,0,related
380,1,A12,A15,2,NA,FALSE,1,A15,related,prac,1.1,1.3,prac
380,2,CF11,C11,1,C11,FALSE,1,CF11,short-foil,short,2.2,2.7,short-foil
380,2,BF22,CF24,1,NA,FALSE,1,BF22,long-foil,short-foil,2.4,0,long-foil
380,3,B25,A25,2,NA,FALSE,1,A25,baseline,prac,3.1,0,prac
380,1,A19,A16,1,NA,FALSE,1,A19,related,prac,1.1,1.4,related
380,6,Dv6,B16,1,NA,FALSE,1,Dv6,single,long,6.1,0,single
380,4,Dv9,DF9,1,Dv9,TRUE,1,Dv9,single,single-foil,4,4.5,single
